Date,State,Avg Max Temp(°C),Avg Rain(mm)
2019-12-26,ACT,34.85,0.0
2019-12-26,NSW,28.899999999999995,0.06666666666666667
2019-12-26,NT,40.4,0.0
2019-12-26,QLD,29.975,8.8
2019-12-26,SA,31.275,0.0
2019-12-26,TAS,26.066666666666666,0.0
2019-12-26,VIC,33.0,0.0
2019-12-26,WA,34.6,3.3333333333333335
2019-12-27,ACT,36.75,0.0
2019-12-27,NSW,29.066666666666666,0.0
2019-12-27,NT,40.333333333333336,0.0
2019-12-27,QLD,29.9,4.85
2019-12-27,SA,39.025,0.0
2019-12-27,TAS,23.03333333333333,0.0
2019-12-27,VIC,37.833333333333336,0.0
2019-12-27,WA,34.166666666666664,0.6
2019-12-28,ACT,37.35,0.1
2019-12-28,NSW,31.066666666666663,0.0
2019-12-28,NT,38.833333333333336,0.19999999999999998
2019-12-28,QLD,30.549999999999997,0.7
2019-12-28,SA,35.875,0.05
2019-12-28,TAS,27.26666666666667,0.0
2019-12-28,VIC,38.599999999999994,0.0
2019-12-28,WA,33.733333333333334,7.533333333333334
2019-12-29,ACT,35.45,0.0
2019-12-29,NSW,28.5,0.0
2019-12-29,NT,39.36666666666667,0.19999999999999998
2019-12-29,QLD,30.4,0.55
2019-12-29,SA,38.425,0.0
2019-12-29,TAS,25.566666666666666,0.0
2019-12-29,VIC,39.93333333333333,0.0
2019-12-29,WA,34.06666666666667,0.0
2019-12-30,ACT,39.45,0.0
2019-12-30,NSW,30.7,0.0
2019-12-30,NT,39.53333333333334,1.2
2019-12-30,QLD,30.775000000000002,0.3
2019-12-30,SA,41.375,1.2
2019-12-30,TAS,33.06666666666667,0.0
2019-12-30,VIC,41.3,0.0
2019-12-30,WA,30.833333333333332,0.06666666666666667
2019-12-31,ACT,37.3,0.0
2019-12-31,NSW,37.6,0.0
2019-12-31,NT,38.43333333333334,2.6666666666666665
2019-12-31,QLD,31.225,0.9
2019-12-31,SA,24.875,0.25
2019-12-31,TAS,24.03333333333333,5.2
2019-12-31,VIC,27.666666666666668,0.19999999999999998
2019-12-31,WA,32.36666666666667,0.0
2020-01-01,ACT,33.400000000000006,0.1
2020-01-01,NSW,27.600000000000005,0.0
2020-01-01,NT,38.63333333333333,1.9333333333333333
2020-01-01,QLD,30.933333333333334,0.13333333333333333
2020-01-01,SA,26.475,0.0
2020-01-01,TAS,22.23333333333333,0.0
2020-01-01,VIC,29.966666666666665,0.13333333333333333
2020-01-01,WA,37.1,0.0
2020-01-02,ACT,32.650000000000006,0.0
2020-01-02,NSW,27.133333333333336,0.0
2020-01-02,NT,38.7,1.2666666666666668
2020-01-02,QLD,31.775,0.0
2020-01-02,SA,30.1,0.0
2020-01-02,TAS,24.8,0.0
2020-01-02,VIC,32.7,0.0
2020-01-02,WA,33.266666666666666,0.0
2020-01-03,ACT,37.599999999999994,0.0
2020-01-03,NSW,31.033333333333335,0.0
2020-01-03,NT,39.833333333333336,0.0
2020-01-03,QLD,31.575000000000003,0.35
2020-01-03,SA,41.525000000000006,0.0
2020-01-03,TAS,22.366666666666664,0.0
2020-01-03,VIC,36.36666666666667,0.0
2020-01-03,WA,27.7,1.5333333333333332
2020-01-04,ACT,43.65,0.0
2020-01-04,NSW,40.1,0.0
2020-01-04,NT,38.666666666666664,0.0
2020-01-04,QLD,31.25,2.6
2020-01-04,SA,22.45,0.3
2020-01-04,TAS,25.266666666666666,0.0
2020-01-04,VIC,35.6,0.0
2020-01-04,WA,29.2,2.0
2020-01-05,ACT,21.5,0.0
2020-01-05,NSW,26.333333333333332,0.0
2020-01-05,NT,35.300000000000004,2.8000000000000003
2020-01-05,QLD,31.7,8.35
2020-01-05,SA,19.175,1.6
2020-01-05,TAS,21.7,0.0
2020-01-05,VIC,17.166666666666668,0.6
2020-01-05,WA,30.7,12.133333333333333
2020-01-06,ACT,21.3,0.3
2020-01-06,NSW,24.0,0.0
2020-01-06,NT,33.03333333333333,1.0
2020-01-06,QLD,30.933333333333334,0.0
2020-01-06,SA,25.2,2.35
2020-01-06,TAS,22.133333333333336,0.0
2020-01-06,VIC,20.866666666666667,2.3333333333333335
2020-01-06,WA,32.36666666666667,8.0
2020-01-07,ACT,34.55,0.30000000000000004
2020-01-07,NSW,29.399999999999995,1.1333333333333335
2020-01-07,NT,36.266666666666666,1.6666666666666667
2020-01-07,QLD,30.833333333333332,0.3333333333333333
2020-01-07,SA,30.075000000000003,0.05
2020-01-07,TAS,22.366666666666664,0.0
2020-01-07,VIC,28.066666666666666,1.3333333333333333
2020-01-07,WA,33.93333333333333,50.93333333333334
2020-01-08,ACT,35.45,0.0
2020-01-08,NSW,26.666666666666668,1.5999999999999999
2020-01-08,NT,37.43333333333333,4.2
2020-01-08,QLD,31.900000000000002,0.5333333333333333
2020-01-08,SA,33.900000000000006,0.0
2020-01-08,TAS,24.0,0.0
2020-01-08,VIC,31.366666666666664,0.0
2020-01-08,WA,33.666666666666664,13.466666666666667
2020-01-09,ACT,25.6,0.0
2020-01-09,NSW,25.53333333333333,0.06666666666666667
2020-01-09,NT,37.833333333333336,0.8666666666666667
2020-01-09,QLD,31.233333333333334,7.333333333333333
2020-01-09,SA,39.175,0.0
2020-01-09,TAS,27.2,0.0
2020-01-09,VIC,35.06666666666667,0.0
2020-01-09,WA,26.7,1.9333333333333333
2020-01-10,ACT,39.3,0.0
2020-01-10,NSW,31.53333333333333,0.13333333333333333
2020-01-10,NT,36.233333333333334,12.200000000000001
2020-01-10,QLD,31.950000000000003,4.9
2020-01-10,SA,24.575,0.15000000000000002
2020-01-10,TAS,25.366666666666664,0.0
2020-01-10,VIC,34.86666666666667,0.0
2020-01-10,WA,31.26666666666667,0.0
2020-01-11,ACT,28.05,0.2
2020-01-11,NSW,22.7,0.5333333333333333
2020-01-11,NT,35.53333333333333,20.333333333333332
2020-01-11,QLD,32.35,4.4
2020-01-11,SA,23.9,2.9
2020-01-11,TAS,20.400000000000002,4.866666666666666
2020-01-11,VIC,24.400000000000002,4.066666666666666
2020-01-11,WA,33.46666666666667,1.5333333333333334
2020-01-12,ACT,22.05,0.0
2020-01-12,NSW,21.933333333333334,0.13333333333333333
2020-01-12,NT,36.86666666666667,0.0
2020-01-12,QLD,30.5,9.65
2020-01-12,SA,27.674999999999997,0.05
2020-01-12,TAS,24.266666666666666,0.0
2020-01-12,VIC,26.2,0.19999999999999998
2020-01-12,WA,35.1,6.066666666666666
2020-01-13,ACT,26.9,0.0
2020-01-13,NSW,26.3,0.20000000000000004
2020-01-13,NT,38.53333333333334,0.13333333333333333
2020-01-13,QLD,30.9,0.65
2020-01-13,SA,32.9,0.0
2020-01-13,TAS,26.700000000000003,0.0
2020-01-13,VIC,31.46666666666667,0.0
2020-01-13,WA,35.9,2.8000000000000003
2020-01-14,ACT,32.0,0.0
2020-01-14,NSW,27.96666666666667,0.06666666666666667
2020-01-14,NT,38.96666666666667,1.7333333333333334
2020-01-14,QLD,30.925000000000004,3.8499999999999996
2020-01-14,SA,32.8,0.0
2020-01-14,TAS,25.833333333333332,0.0
2020-01-14,VIC,35.266666666666666,0.0
2020-01-14,WA,35.0,0.3333333333333333
2020-01-15,ACT,32.650000000000006,0.0
2020-01-15,NSW,28.2,0.0
2020-01-15,NT,40.43333333333333,0.4666666666666666
2020-01-15,QLD,30.875,4.3
2020-01-15,SA,27.75,0.0
2020-01-15,TAS,27.266666666666666,0.0
2020-01-15,VIC,34.63333333333333,0.0
2020-01-15,WA,32.666666666666664,2.0
2020-01-16,ACT,29.3,0.8
2020-01-16,NSW,28.233333333333334,9.266666666666667
2020-01-16,NT,39.13333333333333,0.0
2020-01-16,QLD,29.3,5.333333333333333
2020-01-16,SA,24.0,0.0
2020-01-16,TAS,20.533333333333335,1.2
2020-01-16,VIC,26.733333333333334,4.933333333333334
2020-01-16,WA,34.43333333333333,0.06666666666666667
2020-01-17,ACT,24.8,6.2
2020-01-17,NSW,21.633333333333336,20.733333333333334
2020-01-17,NT,37.13333333333333,0.3333333333333333
2020-01-17,QLD,32.324999999999996,12.950000000000001
2020-01-17,SA,24.025000000000002,0.0
2020-01-17,TAS,20.3,0.7333333333333334
2020-01-17,VIC,26.233333333333334,0.0
2020-01-17,WA,33.06666666666667,0.0
2020-01-18,ACT,26.05,0.0
2020-01-18,NSW,23.266666666666666,15.733333333333334
2020-01-18,NT,38.833333333333336,6.8
2020-01-18,QLD,31.924999999999997,82.15
2020-01-18,SA,26.45,0.0
2020-01-18,TAS,20.433333333333334,0.0
2020-01-18,VIC,30.633333333333336,0.0
2020-01-18,WA,30.433333333333334,5.533333333333334
2020-01-19,ACT,30.85,0.0
2020-01-19,NSW,24.400000000000002,4.2
2020-01-19,NT,34.266666666666666,1.1333333333333335
2020-01-19,QLD,32.375,5.6000000000000005
2020-01-19,SA,24.5,0.0
2020-01-19,TAS,23.5,0.0
2020-01-19,VIC,32.2,0.0
2020-01-19,WA,29.3,9.466666666666667
2020-01-20,ACT,27.0,3.1
2020-01-20,NSW,28.866666666666664,1.8666666666666665
2020-01-20,NT,33.06666666666667,21.133333333333333
2020-01-20,QLD,33.0,18.3
2020-01-20,SA,22.549999999999997,3.0500000000000003
2020-01-20,TAS,21.833333333333332,0.0
2020-01-20,VIC,21.633333333333336,10.266666666666667
2020-01-20,WA,32.166666666666664,0.06666666666666667
2020-01-21,ACT,27.450000000000003,5.6
2020-01-21,NSW,31.433333333333334,3.4000000000000004
2020-01-21,NT,33.6,25.933333333333337
2020-01-21,QLD,32.825,1.8
2020-01-21,SA,27.55,0.0
2020-01-21,TAS,21.266666666666666,0.0
2020-01-21,VIC,26.0,14.266666666666666
2020-01-21,WA,31.866666666666664,0.0
2020-01-22,ACT,33.9,0.0
2020-01-22,NSW,33.23333333333333,0.06666666666666667
2020-01-22,NT,33.56666666666667,29.733333333333334
2020-01-22,QLD,31.700000000000003,0.45
2020-01-22,SA,27.85,0.0
2020-01-22,TAS,26.833333333333332,0.0
2020-01-22,VIC,32.4,0.0
2020-01-22,WA,28.933333333333334,0.0
2020-01-23,ACT,34.349999999999994,0.0
2020-01-23,NSW,41.099999999999994,0.0
2020-01-23,NT,37.03333333333333,18.333333333333332
2020-01-23,QLD,30.96666666666667,2.9333333333333336
2020-01-23,SA,21.824999999999996,6.85
2020-01-23,TAS,19.099999999999998,24.233333333333334
2020-01-23,VIC,20.666666666666668,8.133333333333333
2020-01-23,WA,30.03333333333333,0.0
2020-01-24,ACT,28.5,4.800000000000001
2020-01-24,NSW,27.03333333333333,5.3999999999999995
2020-01-24,NT,32.36666666666667,0.06666666666666667
2020-01-24,QLD,32.13333333333333,1.4000000000000001
2020-01-24,SA,25.0,0.2
2020-01-24,TAS,21.433333333333334,5.6000000000000005
2020-01-24,VIC,23.833333333333332,1.6666666666666667
2020-01-24,WA,33.099999999999994,0.0
2020-01-25,ACT,33.400000000000006,0.0
2020-01-25,NSW,28.96666666666667,6.733333333333333
2020-01-25,NT,34.1,0.6666666666666666
2020-01-25,QLD,31.200000000000003,18.05
2020-01-25,SA,27.725,0.15
2020-01-25,TAS,22.3,0.0
2020-01-25,VIC,28.8,0.0
2020-01-25,WA,33.86666666666667,0.0
2020-01-26,ACT,34.55,0.0
2020-01-26,NSW,32.96666666666666,0.06666666666666667
2020-01-26,NT,36.43333333333333,0.06666666666666667
2020-01-26,QLD,30.05,10.05
2020-01-26,SA,27.475,0.1
2020-01-26,TAS,23.566666666666666,0.10000000000000002
2020-01-26,VIC,30.333333333333332,0.0
2020-01-26,WA,36.300000000000004,0.0
2020-01-27,ACT,35.7,0.0
2020-01-27,NSW,29.76666666666667,1.0
2020-01-27,NT,37.233333333333334,0.0
2020-01-27,QLD,30.200000000000003,7.3
2020-01-27,SA,27.2,0.15
2020-01-27,TAS,21.8,0.0
2020-01-27,VIC,31.03333333333333,0.0
2020-01-27,WA,38.333333333333336,0.0
2020-01-28,ACT,34.05,0.0
2020-01-28,NSW,31.266666666666666,0.0
2020-01-28,NT,38.13333333333333,0.0
2020-01-28,QLD,30.174999999999997,40.55
2020-01-28,SA,29.35,0.0
2020-01-28,TAS,23.73333333333333,0.0
2020-01-28,VIC,31.566666666666666,0.0
2020-01-28,WA,37.56666666666667,0.0
2020-01-29,ACT,31.65,0.0
2020-01-29,NSW,28.833333333333332,0.13333333333333333
2020-01-29,NT,32.233333333333334,0.5333333333333333
2020-01-29,QLD,30.925,56.74999999999999
2020-01-29,SA,36.45,0.0
2020-01-29,TAS,25.03333333333333,0.0
2020-01-29,VIC,35.46666666666667,0.0
2020-01-29,WA,35.5,0.0
2020-01-30,ACT,36.7,0.0
2020-01-30,NSW,29.933333333333334,0.0
2020-01-30,NT,34.03333333333334,9.866666666666667
2020-01-30,QLD,30.9,25.8
2020-01-30,SA,41.775,0.0
2020-01-30,TAS,30.133333333333336,0.0
2020-01-30,VIC,39.1,0.0
2020-01-30,WA,31.2,0.39999999999999997
2020-01-31,ACT,41.849999999999994,0.0
2020-01-31,NSW,32.96666666666667,0.0
2020-01-31,NT,36.0,3.9333333333333336
2020-01-31,QLD,30.700000000000003,5.300000000000001
2020-01-31,SA,38.85,0.0
2020-01-31,TAS,35.36666666666667,0.0
2020-01-31,VIC,42.9,0.0
2020-01-31,WA,28.7,0.0
2020-02-01,ACT,42.1,0.0
2020-02-01,NSW,36.33333333333333,0.0
2020-02-01,NT,34.03333333333333,0.19999999999999998
2020-02-01,QLD,31.150000000000002,0.7999999999999999
2020-02-01,SA,24.1,29.2
2020-02-01,TAS,22.03333333333333,2.733333333333333
2020-02-01,VIC,33.56666666666666,4.666666666666667
2020-02-01,WA,29.933333333333334,0.0
2020-02-02,ACT,33.6,0.0
2020-02-02,NSW,32.36666666666667,0.0
2020-02-02,NT,29.73333333333333,29.666666666666668
2020-02-02,QLD,31.725,2.5
2020-02-02,SA,23.799999999999997,3.0
2020-02-02,TAS,20.966666666666665,2.733333333333333
2020-02-02,VIC,25.46666666666667,6.0
2020-02-02,WA,33.23333333333333,0.0
2020-02-03,ACT,29.0,0.0
2020-02-03,NSW,30.899999999999995,19.0
2020-02-03,NT,31.200000000000003,9.266666666666667
2020-02-03,QLD,33.15,0.85
2020-02-03,SA,21.7,0.15000000000000002
2020-02-03,TAS,17.633333333333336,3.0666666666666664
2020-02-03,VIC,20.866666666666667,0.06666666666666667
2020-02-03,WA,35.23333333333333,0.0
2020-02-04,ACT,25.1,0.0
2020-02-04,NSW,23.03333333333333,1.0666666666666667
2020-02-04,NT,31.7,14.133333333333333
2020-02-04,QLD,28.333333333333332,8.133333333333333
2020-02-04,SA,23.799999999999997,0.0
2020-02-04,TAS,20.433333333333334,0.19999999999999998
2020-02-04,VIC,24.933333333333334,0.06666666666666667
2020-02-04,WA,38.300000000000004,0.0
2020-02-05,ACT,29.05,0.0
2020-02-05,NSW,25.0,0.0
2020-02-05,NT,34.43333333333333,1.1333333333333333
2020-02-05,QLD,27.166666666666668,1.4000000000000001
2020-02-05,SA,26.075000000000003,0.0
2020-02-05,TAS,22.0,0.0
2020-02-05,VIC,27.96666666666667,0.0
2020-02-05,WA,35.0,2.9333333333333336
2020-02-06,ACT,25.65,0.0
2020-02-06,NSW,23.333333333333332,0.9333333333333335
2020-02-06,NT,36.1,0.13333333333333333
2020-02-06,QLD,28.425,26.299999999999997
2020-02-06,SA,29.85,0.0
2020-02-06,TAS,22.633333333333336,0.3333333333333333
2020-02-06,VIC,31.333333333333332,0.0
2020-02-06,WA,34.233333333333334,1.8
2020-02-07,ACT,23.299999999999997,0.5
2020-02-07,NSW,21.7,45.26666666666667
2020-02-07,NT,36.86666666666667,0.0
2020-02-07,QLD,30.2,50.400000000000006
2020-02-07,SA,29.85,0.45
2020-02-07,TAS,24.099999999999998,0.0
2020-02-07,VIC,29.899999999999995,1.4000000000000001
2020-02-07,WA,31.95,0.6
2020-02-08,ACT,23.4,1.9
2020-02-08,NSW,22.7,59.53333333333333
2020-02-08,NT,37.96666666666666,0.5333333333333333
2020-02-08,QLD,30.65,7.449999999999999
2020-02-08,SA,31.150000000000002,0.0
2020-02-08,TAS,23.03333333333333,0.6666666666666666
2020-02-08,VIC,29.8,0.19999999999999998
2020-02-08,WA,33.300000000000004,0.06666666666666667
2020-02-09,ACT,18.6,2.0
2020-02-09,NSW,22.133333333333336,80.6
2020-02-09,NT,38.26666666666667,0.0
2020-02-09,QLD,30.025,31.299999999999997
2020-02-09,SA,30.575,0.0
2020-02-09,TAS,23.36666666666667,0.0
2020-02-09,VIC,27.866666666666664,0.06666666666666667
2020-02-09,WA,30.900000000000002,0.0
2020-02-10,ACT,27.450000000000003,56.2
2020-02-10,NSW,26.866666666666664,141.86666666666667
2020-02-10,NT,39.06666666666667,2.4
2020-02-10,QLD,31.625,12.5
2020-02-10,SA,31.925,0.0
2020-02-10,TAS,22.266666666666666,0.0
2020-02-10,VIC,25.7,1.7333333333333334
2020-02-10,WA,32.9,0.0
2020-02-11,ACT,28.75,0.5
2020-02-11,NSW,29.166666666666668,3.1999999999999997
2020-02-11,NT,35.150000000000006,11.8
2020-02-11,QLD,31.599999999999998,9.85
2020-02-11,SA,26.725,0.0
2020-02-11,TAS,25.833333333333332,1.0
2020-02-11,VIC,28.433333333333334,1.9333333333333333
2020-02-11,WA,34.8,0.0
2020-02-12,ACT,28.45,0.1
2020-02-12,NSW,26.066666666666666,0.06666666666666667
2020-02-12,NT,37.6,0.0
2020-02-12,QLD,31.65,8.45
2020-02-12,SA,24.724999999999998,0.15
2020-02-12,TAS,24.866666666666664,0.06666666666666667
2020-02-12,VIC,29.3,3.8666666666666667
2020-02-12,WA,31.2,1.0666666666666667
2020-02-13,ACT,26.65,0.1
2020-02-13,NSW,25.7,13.200000000000001
2020-02-13,NT,39.199999999999996,0.0
2020-02-13,QLD,32.550000000000004,56.150000000000006
2020-02-13,SA,31.05,0.1
2020-02-13,TAS,24.599999999999998,0.3333333333333333
2020-02-13,VIC,32.9,0.0
2020-02-13,WA,33.93333333333333,0.06666666666666667
2020-02-14,ACT,28.85,1.9
2020-02-14,NSW,27.399999999999995,4.8
2020-02-14,NT,39.43333333333333,0.0
2020-02-14,QLD,34.35,21.65
2020-02-14,SA,27.300000000000004,0.05
2020-02-14,TAS,26.233333333333334,0.9
2020-02-14,VIC,32.266666666666666,0.13333333333333333
2020-02-14,WA,36.56666666666667,0.0
2020-02-15,ACT,29.35,0.0
2020-02-15,NSW,27.666666666666668,0.0
2020-02-15,NT,38.96666666666666,0.0
2020-02-15,QLD,34.849999999999994,0.0
2020-02-15,SA,23.375,0.9
2020-02-15,TAS,22.299999999999997,1.2666666666666666
2020-02-15,VIC,27.133333333333336,4.8
2020-02-15,WA,33.333333333333336,0.0
2020-02-16,ACT,25.8,31.599999999999998
2020-02-16,NSW,26.566666666666666,2.1333333333333333
2020-02-16,NT,38.333333333333336,0.0
2020-02-16,QLD,33.525000000000006,0.45
2020-02-16,SA,25.174999999999997,0.15
2020-02-16,TAS,21.333333333333332,0.39999999999999997
2020-02-16,VIC,29.366666666666664,0.13333333333333333
2020-02-16,WA,31.099999999999998,0.0
2020-02-17,ACT,26.05,3.5
2020-02-17,NSW,24.666666666666668,10.933333333333332
2020-02-17,NT,38.6,0.0
2020-02-17,QLD,33.0,0.0
2020-02-17,SA,29.1,0.0
2020-02-17,TAS,19.75,0.0
2020-02-17,VIC,31.53333333333333,0.0
2020-02-17,WA,31.633333333333336,0.0
2020-02-18,ACT,31.049999999999997,0.3
2020-02-18,NSW,29.766666666666666,2.866666666666667
2020-02-18,NT,38.199999999999996,0.0
2020-02-18,QLD,32.775,0.35
2020-02-18,SA,23.650000000000002,0.15
2020-02-18,TAS,19.55,0.0
2020-02-18,VIC,28.2,0.4666666666666666
2020-02-18,WA,32.300000000000004,0.0
2020-02-19,ACT,21.1,2.1
2020-02-19,NSW,28.433333333333334,11.333333333333334
2020-02-19,NT,36.2,0.4666666666666666
2020-02-19,QLD,33.5,0.15
2020-02-19,SA,22.575,2.8000000000000003
2020-02-19,TAS,18.2,15.266666666666666
2020-02-19,VIC,21.866666666666664,2.1999999999999997
2020-02-19,WA,32.5,0.0
2020-02-20,ACT,25.25,0.0
2020-02-20,NSW,25.100000000000005,0.06666666666666667
2020-02-20,NT,34.766666666666666,14.133333333333333
2020-02-20,QLD,33.349999999999994,0.35
2020-02-20,SA,23.23333333333333,0.0
2020-02-20,TAS,21.5,3.6666666666666665
2020-02-20,VIC,23.2,0.0
2020-02-20,WA,32.6,17.666666666666668
2020-02-21,ACT,26.45,0.0
2020-02-21,NSW,25.366666666666664,0.13333333333333333
2020-02-21,NT,35.666666666666664,12.4
2020-02-21,QLD,31.475,0.0
2020-02-21,SA,23.8,0.0
2020-02-21,TAS,19.866666666666667,0.3333333333333333
2020-02-21,VIC,23.933333333333334,0.0
2020-02-21,WA,31.5,0.0
2020-02-22,ACT,26.05,0.0
2020-02-22,NSW,23.333333333333332,1.2666666666666666
2020-02-22,NT,35.43333333333334,12.466666666666667
2020-02-22,QLD,29.450000000000003,17.55
2020-02-22,SA,25.75,0.0
2020-02-22,TAS,21.333333333333332,0.06666666666666667
2020-02-22,VIC,27.7,0.0
2020-02-22,WA,31.366666666666664,0.3333333333333333
2020-02-23,ACT,26.0,0.0
2020-02-23,NSW,25.23333333333333,0.7333333333333334
2020-02-23,NT,36.06666666666667,0.0
2020-02-23,QLD,27.55,40.0
2020-02-23,SA,31.225,0.0
2020-02-23,TAS,24.233333333333334,0.0
2020-02-23,VIC,32.56666666666667,0.0
2020-02-23,WA,33.833333333333336,0.9333333333333332
2020-02-24,ACT,28.95,0.0
2020-02-24,NSW,28.166666666666668,0.19999999999999998
2020-02-24,NT,35.766666666666666,0.0
2020-02-24,QLD,28.1,34.3
2020-02-24,SA,31.225,0.0
2020-02-24,TAS,22.0,0.0
2020-02-24,VIC,31.566666666666663,0.0
2020-02-24,WA,32.766666666666666,6.8
2020-02-25,ACT,30.25,4.1
2020-02-25,NSW,29.2,0.0
2020-02-25,NT,34.86666666666667,1.6666666666666667
2020-02-25,QLD,30.3,12.05
2020-02-25,SA,28.049999999999997,0.0
2020-02-25,TAS,26.400000000000002,0.0
2020-02-25,VIC,33.0,1.2666666666666666
2020-02-25,WA,33.13333333333333,6.3999999999999995
2020-02-26,ACT,28.1,0.0
2020-02-26,NSW,32.86666666666667,0.0
2020-02-26,NT,33.666666666666664,0.0
2020-02-26,QLD,30.95,28.95
2020-02-26,SA,22.85,0.5
2020-02-26,TAS,18.166666666666668,2.6
2020-02-26,VIC,22.433333333333334,0.6
2020-02-26,WA,30.866666666666664,7.066666666666666
2020-02-27,ACT,26.15,0.0
2020-02-27,NSW,25.600000000000005,0.13333333333333333
2020-02-27,NT,34.4,8.4
2020-02-27,QLD,31.125,5.45
2020-02-27,SA,22.4,0.05
2020-02-27,TAS,20.03333333333333,2.6
2020-02-27,VIC,24.75,0.0
2020-02-27,WA,30.96666666666667,0.6666666666666666
2020-02-28,ACT,27.950000000000003,0.0
2020-02-28,NSW,25.8,0.0
2020-02-28,NT,33.833333333333336,11.266666666666667
2020-02-28,QLD,32.325,16.2
2020-02-28,SA,23.400000000000002,0.2
2020-02-28,TAS,21.666666666666668,0.6666666666666666
2020-02-28,VIC,22.666666666666668,0.06666666666666667
2020-02-28,WA,32.800000000000004,3.6666666666666665
2020-02-29,ACT,26.6,0.0
2020-02-29,NSW,26.7,0.0
2020-02-29,NT,35.83333333333333,0.39999999999999997
2020-02-29,QLD,31.525,2.35
2020-02-29,SA,26.175,0.05
2020-02-29,TAS,23.733333333333334,0.0
2020-02-29,VIC,27.366666666666664,0.06666666666666667
2020-02-29,WA,29.833333333333332,0.06666666666666667
2020-03-01,ACT,30.6,0.0
2020-03-01,NSW,29.866666666666664,0.0
2020-03-01,NT,36.266666666666666,0.06666666666666667
2020-03-01,QLD,31.7,7.866666666666667
2020-03-01,SA,29.9,0.05
2020-03-01,TAS,19.933333333333334,0.06666666666666667
2020-03-01,VIC,32.733333333333334,0.0
2020-03-01,WA,29.23333333333333,3.5333333333333337
2020-03-02,ACT,30.450000000000003,0.0
2020-03-02,NSW,36.23333333333333,0.0
2020-03-02,NT,31.833333333333332,4.0
2020-03-02,QLD,32.06666666666666,0.13333333333333333
2020-03-02,SA,21.825,3.15
2020-03-02,TAS,19.3,13.266666666666666
2020-03-02,VIC,23.233333333333334,0.9333333333333332
2020-03-02,WA,29.733333333333334,0.0
2020-03-03,ACT,19.3,0.0
2020-03-03,NSW,21.1,0.0
2020-03-03,NT,25.26666666666667,28.333333333333332
2020-03-03,QLD,31.733333333333334,0.0
2020-03-03,SA,21.150000000000002,0.1
2020-03-03,TAS,20.999999999999996,0.0
2020-03-03,VIC,23.900000000000002,0.0
2020-03-03,WA,30.833333333333332,4.3999999999999995
2020-03-04,ACT,18.7,12.600000000000001
2020-03-04,NSW,23.100000000000005,13.466666666666667
2020-03-04,NT,28.266666666666666,28.266666666666666
2020-03-04,QLD,30.933333333333334,0.06666666666666667
2020-03-04,SA,22.475,1.55
2020-03-04,TAS,21.766666666666666,0.0
2020-03-04,VIC,20.7,1.3333333333333333
2020-03-04,WA,31.733333333333334,2.6666666666666665
2020-03-05,ACT,19.15,39.400000000000006
2020-03-05,NSW,23.2,5.666666666666667
2020-03-05,NT,30.46666666666667,0.6666666666666666
2020-03-05,QLD,32.333333333333336,0.26666666666666666
2020-03-05,SA,21.625,3.3
2020-03-05,TAS,19.3,21.266666666666666
2020-03-05,VIC,20.7,47.199999999999996
2020-03-05,WA,32.5,0.0
2020-03-06,ACT,25.55,24.3
2020-03-06,NSW,27.866666666666664,22.53333333333333
2020-03-06,NT,32.13333333333333,0.0
2020-03-06,QLD,32.6,3.733333333333333
2020-03-06,SA,23.025000000000002,0.05
2020-03-06,TAS,23.0,24.333333333333332
2020-03-06,VIC,22.233333333333334,5.3999999999999995
2020-03-06,WA,32.56666666666667,0.0
2020-03-07,ACT,23.1,1.7999999999999998
2020-03-07,NSW,24.5,0.06666666666666667
2020-03-07,NT,32.46666666666667,17.599999999999998
2020-03-07,QLD,32.733333333333334,1.866666666666667
2020-03-07,SA,23.85,0.05
2020-03-07,TAS,17.966666666666665,0.06666666666666667
2020-03-07,VIC,23.233333333333334,0.0
2020-03-07,WA,31.066666666666666,0.0
2020-03-08,ACT,20.950000000000003,0.0
2020-03-08,NSW,22.900000000000002,15.200000000000001
2020-03-08,NT,32.199999999999996,1.3333333333333333
2020-03-08,QLD,30.766666666666666,0.13333333333333333
2020-03-08,SA,24.325000000000003,0.0
2020-03-08,TAS,16.45,1.3
2020-03-08,VIC,23.133333333333336,0.0
2020-03-08,WA,32.5,0.0
2020-03-09,ACT,21.15,5.0
2020-03-09,NSW,22.46666666666667,2.4666666666666663
2020-03-09,NT,31.266666666666666,21.53333333333333
2020-03-09,QLD,28.96666666666667,7.466666666666666
2020-03-09,SA,24.625,0.0
2020-03-09,TAS,17.666666666666668,0.0
2020-03-09,VIC,23.333333333333332,0.0
2020-03-09,WA,33.46666666666667,0.0
2020-03-10,ACT,23.75,0.0
2020-03-10,NSW,24.700000000000003,3.4
2020-03-10,NT,33.46666666666667,19.333333333333332
2020-03-10,QLD,28.366666666666664,17.933333333333334
2020-03-10,SA,28.225,0.0
2020-03-10,TAS,19.633333333333336,0.0
2020-03-10,VIC,26.3,0.0
2020-03-10,WA,33.56666666666667,0.0
2020-03-11,ACT,24.1,0.0
2020-03-11,NSW,25.099999999999998,0.06666666666666667
2020-03-11,NT,35.2,0.0
2020-03-11,QLD,28.900000000000002,23.35
2020-03-11,SA,32.225,0.0
2020-03-11,TAS,20.5,0.0
2020-03-11,VIC,29.0,0.0
2020-03-11,WA,34.333333333333336,0.0
2020-03-12,ACT,24.0,0.0
2020-03-12,NSW,25.400000000000002,0.19999999999999998
